e_undead_army;Army of the Wretched;;;;;;;;;;;;;x
e_undead_army_desc;Wretched;;;;;;;;;;;;;x
soul_thrall;Soul Thrall;;;;;;;;;;;;;x
soul_thrall_desc;A soul from the Soul Cairn, bound to serve its master.;;;;;;;;;;;;;x
STAT_PIETY_SOULS;Souls;;;;;;;;;;;;;x
CB_NAME_IDEALMASTERS_SOULHARVEST;Soul Harvest of [Title.GetBaseName];;;;;;;;;;;;;x
WAR_NAME_IDEALMASTERS_SOULHARVEST;$ORDER$$FIRST_ADJ$ Soul Harvest War for $OTHER_TITLE$;;;;;;;;;;;;;x
soul_harvest1;Minor Soul Harvesting;;;;;;;;;;;;;x
soul_harvest2;Moderate Soul Harvesting;;;;;;;;;;;;;x
soul_harvest3;Major Soul Harvesting;;;;;;;;;;;;;x
population_decimated;Dark Past;;;;;;;;;;;;;x
population_decimated_desc;A great tragedy has caused unspeakable horror to grip the people of this province.;;;;;;;;;;;;;x
soul_demand1;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand2;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand3;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand4;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand5;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand6;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand7;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand8;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand9;Ideal Masters Demand Souls;;;;;;;;;;;;;x
soul_demand10;Ideal Masters Demand Souls;;;;;;;;;;;;;x
ca_soul_altar1;Minor Soul Harvesting;;;;;;;;;;;;;x
ca_soul_altar2;Soul Harvesting;;;;;;;;;;;;;x
ca_soul_altar3;Major Soul Harvesting;;;;;;;;;;;;;x
ct_soul_altar1;Minor Soul Harvesting;;;;;;;;;;;;;x
ct_soul_altar2;Soul Harvesting;;;;;;;;;;;;;x
ct_soul_altar3;Major Soul Harvesting;;;;;;;;;;;;;x
tp_soul_altar1;Minor Soul Harvesting;;;;;;;;;;;;;x
tp_soul_altar2;Soul Harvesting;;;;;;;;;;;;;x
tp_soul_altar3;Major Soul Harvesting;;;;;;;;;;;;;x
soul_trap_prisoner;Soul Trap [Root.GetTitledFirstName];;;;;;;;;;;;;x
soul_trap_prisoner_desc;The Ideal Masters require a steady supply of souls in order for you to keep yours. By soul trapping [Root.GetTitledFirstName], you should be able to buy yourself some time.;;;;;;;;;;;;;x
decision_soul_money;Request Wealth;;;;;;;;;;;;;x
decision_soul_money_desc;You can exchange souls for wealth to help further your realm in he name of the Ideal Masters.;;;;;;;;;;;;;x
decision_soul_army;Request Soldiers;;;;;;;;;;;;;x
decision_soul_army_desc;You can exchange souls for soldiers to help further your realm in the name of the Ideal Masters.;;;;;;;;;;;;;x
ideal_masters_soul_harvest_cb_desc;Conquer this land to harvest the souls of the inhabitants!;;;;;;;;;;;;;x
outsider;Outsider;;;;;;;;;;;;;x
ideal_masters;Ideal Masters Worship;;;;;;;;;;;;;x
ideal_masters_DESC;The Ideal Masters are the enigmatic rulers of the Soul Cairn, a realm of Oblivion where souls are trapped for all eternity. The Ideal Masters eternally seek souls to bring to the realm and view this as a peaceful eternal life, although the undead who reside there view it as a curse. Individual Masters have names, so exalted that they cannot be spoken. They call themselves the Makers of the Soul Cairn, and were once mortals themselves.;;;;;;;;;;;;;x
oblivion_religions;Oblivion;;;;;;;;;;;;;x
PREFIXSOULCAIRN;Realm of;;;;;;;;;;;;;x
