#Warnames and Descriptions;;;;;;;;;;;;;;x
CB_NAME_BANDIT_CONQUEST;Bandit Raid on [Title.GetBaseName];;;;;;;;;;;;;x
bandit_revolt_desc;Bandit Revolt;;;;;;;;;;;;;x
ek_liberate_slaves_cb;Liberate Slaves;;;;;;;;;;;;;x
ek_liberate_slaves_cb_desc;§Y$TARGET$§! has forced some of your subjects into slavery. It is time to liberate them.;;;;;;;;;;;;;x
ek_stop_slavery_cb;Slavery Eradication;;;;;;;;;;;;;x
ek_stop_slavery_cb_desc;[Root.GetBestName] sees slavery as an abomination and an insult to all living people. [Root.GetSheHeCap] will march and fight for the rights of all sentient beings to live free from the shackles and lashes of slavers.;;;;;;;;;;;;;x
ROOT_LIBERATE_FROM_REALM_CT;§Y*§! All slaves in [From.GetBestName] realm will be freed.\n§Y*§! Those who were part of your realm will §Yreturn home§! under your escort, while those who were not will be scattered, trying to find a better, and hopefully free from other slavers, life.\n§Y*§! Any province liberated during the war or as a result of it will increase your renown as a §YLiberator§!.;;;;;;;;;;;;;x
FROM_LIBERATE_ROOT_REALM_CT;§Y*§! [From.GetBestName] will free all the slaves in your realm.\n§Y*§! Those who were part of [From.GetHerHis] realm will §Yreturn home§! under [From.GetHerHis] escort, while those who were not will be scattered, trying to find a better, and hopefully free from other slavers, life.\n§Y*§! Any province liberated during the war or as a result of it will increase [From.GetHerHis] renown as a §YLiberator§!.;;;;;;;;;;;;;x
ROOT_LIBERATE_OWN_FROM_REALM_CT;§Y*§! You will free all the slaves taken from your provinces in [From.GetBestName] realm.\n§Y*§! Any province liberated during the war or as a result of it will increase your renown as a §YLiberator§!.;;;;;;;;;;;;;x
FROM_LIBERATE_OWN_ROOT_REALM_CT;§Y*§! [From.GetBestName] will free all the slaves taken from [From.GetHerHis] provinces in your realm.\n§Y*§! Any province liberated during the war or as a result of it will increase [From.GetHerHis] renown as a §YLiberator§!.;;;;;;;;;;;;;x
ROOT_SLAVERY_FORBIDDEN_CT;§Y*§! Slavery will be §Rforbidden§! in your realm.;;;;;;;;;;;;;x
FROM_SLAVERY_FORBIDDEN_CT;§Y*§! Slavery will be §Rforbidden§! in [From.GetBestName] realm.;;;;;;;;;;;;;x
ROOT_ENSLAVE_FROM_REALM_CT;§Y*§! Any province bordering [From.GetBestName] realm will §Ybe enslaved§!. This includes any province §Yone sea tile§! way from your realm, or §Ytwo§! if you are part of a §Ysea-farer religion or culture§!, or have a §YSlaver bloodline§!.\n§Y*§! If there are more provinces to enslave than you have available, the slaves will be sold.\n§Y*§! Any province enslaved that way will increase your renown as a §YSlaver§!.;;;;;;;;;;;;;x
FROM_ENSLAVE_ROOT_REALM_CT;§Y*§! Any province bordering your realm will §Ybe enslaved§! by [From.GetBestName]. This includes any province §Yone sea tile§! way from [From.GetHerHis] realm, or §Ytwo§! if [From.GetHerHis] are part of a §Ysea-farer religion or culture§!, or has a §YSlaver bloodline§!.\n§Y*§! If there are more provinces to enslave than [From.GetFirstName] have available, the slaves will be sold.\n§Y*§! Any province enslaved that way will increase [From.GetHerHis] renown as a §YSlaver§!.;;;;;;;;;;;;;x
ek_slave_raid_cb;Slavery Raid;;;;;;;;;;;;;x
