e_aldmeri;Aldmeri Dominion;;;;;;;;;;;;;x
e_aldmeri_adj;Aldmeri;;;;;;;;;;;;;x
e_argonia;Greater Argonia;;;;;;;;;;;;;x
e_argonia_adj;Argonian;;;;;;;;;;;;;x
e_breton;Bretonnic Empire;;;;;;;;;;;;;x
e_breton_adj;Bretonnic;;;;;;;;;;;;;x
e_cult_azura;Cult of Azura;;;;;;;;;;;;;x
e_cult_azura_adj;Azura's;;;;;;;;;;;;;x
e_cult_boethiah;Cult of Boethiah;;;;;;;;;;;;;x
e_cult_boethiah_adj;Boethiah's;;;;;;;;;;;;;x
e_cult_clavicus;Cult of Clavicus Vile;;;;;;;;;;;;;x
e_cult_clavicus_adj;Clavicus Vile's;;;;;;;;;;;;;x
e_cult_hermaeus;Cult of Hermaeus Mora;;;;;;;;;;;;;x
e_cult_hermaeus_adj;Hermaeus Mora's;;;;;;;;;;;;;x
e_cult_hircine;Cult of Hircine;;;;;;;;;;;;;x
e_cult_hircine_adj;Hircine's;;;;;;;;;;;;;x
e_cult_jyggalag;Cult of Jyggalag;;;;;;;;;;;;;x
e_cult_jyggalag_adj;Jyggalag's;;;;;;;;;;;;;x
e_cult_malacath;Cult of Malacath;;;;;;;;;;;;;x
e_cult_malacath_adj;Malacath's;;;;;;;;;;;;;x
e_cult_mehrunes;Cult of Mehrunes Dagon;;;;;;;;;;;;;x
e_cult_mehrunes_adj;Mehrunes Dagon's;;;;;;;;;;;;;x
e_cult_mephala;Cult of Mephala;;;;;;;;;;;;;x
e_cult_mephala_adj;Mephala's;;;;;;;;;;;;;x
e_cult_meridia;Cult of Meridia;;;;;;;;;;;;;x
e_cult_meridia_adj;Meridia's;;;;;;;;;;;;;x
e_cult_molag;Cult of Molag Bal;;;;;;;;;;;;;x
e_cult_molag_adj;Molag Bal's;;;;;;;;;;;;;x
e_cult_namira;Cult of Namira;;;;;;;;;;;;;x
e_cult_namira_adj;Namira's;;;;;;;;;;;;;x
e_cult_nocturnal;Cult of Nocturnal;;;;;;;;;;;;;x
e_cult_nocturnal_adj;Nocturnal's;;;;;;;;;;;;;x
e_cult_peryite;Cult of Peryite;;;;;;;;;;;;;x
e_cult_peryite_adj;Peryite's;;;;;;;;;;;;;x
e_cult_sanguine;Cult of Sanguine;;;;;;;;;;;;;x
e_cult_sanguine_adj;Sanguine's;;;;;;;;;;;;;x
e_cult_sheogorath;Cult of Sheogorath;;;;;;;;;;;;;x
e_cult_sheogorath_adj;Sheogorath's;;;;;;;;;;;;;x
e_cult_vaermina;Cult of Vaermina;;;;;;;;;;;;;x
e_cult_vaermina_adj;Vaermina's;;;;;;;;;;;;;x
e_fane_almalexia;High Temple of Almalexia;;;;;;;;;;;;;x
e_fane_almalexia_adj;Almalexia's;;;;;;;;;;;;;x
e_fane_sothasil;Inner Sanctum of Sotha Sil;;;;;;;;;;;;;x
e_fane_sothasil_adj;Sotha Sil's;;;;;;;;;;;;;x
e_fane_vivec;High Fane of Vivec;;;;;;;;;;;;;x
e_fane_vivec_adj;Vivec's;;;;;;;;;;;;;x
e_horde_azura;Great Army of Azura;;;;;;;;;;;;;x
e_horde_azura_adj;Azura's;;;;;;;;;;;;;x
