### Historical bloodlines
bloodline_companions;Blood of The 500 Companions;;;;;;;;;;;;;x
bloodline_companions_desc;The 500 Companions were First-Era warriors that sailed from the frozen land of Atmora to visit swift, bloody vengeance upon the Falmer of Skyrim for the "Night of Tears".;;;;;;;;;;;;;x
bloodline_veloth;Blood of Prophet Veloth;;;;;;;;;;;;;x
bloodline_veloth_desc;Veloth "The Pilgrim" is known as the de facto leader of the daedra-worshiping Chimer in their exodus from Alinor to Resdayn, later known as Morrowind.;;;;;;;;;;;;;x
bloodline_nerevar;Blood of Hortator Nerevar;;;;;;;;;;;;;x
bloodline_nerevar_desc;Nerevar "The Captain" was named Hortator, military leader of all Dunmer, after he defeated the invading Nordic Empire. He died mysteriously at the end of the War of the First Council.;;;;;;;;;;;;;x
bloodline_ysgramor;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_ysgramor_desc;Harbinger of The 500 Companions, Ysgramor decimated the local Falmer populace and established the Kingdom of Skyrim, becoming its first King.;;;;;;;;;;;;;x
bloodline_alessia;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_alessia_desc;Alessia was the blessed leader of the slave revolt that overthrew the local Ayleid overlords and eventually become the first Empress of Cyrodill.;;;;;;;;;;;;;x
bloodline_direnni;Blood of Clan Direnni;;;;;;;;;;;;;x
bloodline_direnni_desc;The Direnni are a fabled Altmeri clan that ruled over most of High Rock during the First Era, winning a phyrric victory against the Alessian Order.;;;;;;;;;;;;;x
bloodline_eplear;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_eplear_desc;Eplear became the first recorded King in the history of Tamriel after he united the hundreds of Bosmer tribes and formed the first unified political identity of Valenwood.;;;;;;;;;;;;;x
bloodline_faolan;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_faolan_desc;Red Eagle, or Faolan in the language of the the Reach, was an ancient king who rallied his people and drove back the armies of Cyrodiil in the First Era.;;;;;;;;;;;;;x
FAOLAN_REBORN_APPEARED;Has reclaimed Faolan's legacy;;;;;;;;;;;;;x
bloodline_frandar;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_frandar_desc;Frandar Hunding was a famous Ansei who led the War of the Singers against the rulers of Yokuda, leading to the establishment of the first Redguard colonies in Hammerfell.;;;;;;;;;;;;;x
bloodline_hidellith;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_hidellith_desc;Ruler of Alinor in the Second Era. He was believed to be a direct descendant of the Divines who created Nirn and his rule is remembered as a long and great one.;;;;;;;;;;;;;x
bloodline_olo;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_olo_desc;Bendu Olo was a great Hero of the Colovians who led the All-Flags Navy in an attempt to exterminate the Sload who had unleashed a great disease upon Tamriel.;;;;;;;;;;;;;x
bloodline_reman;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_reman_desc;Of fabled origins, Reman I was able to unite Cyrodiil after the fall of the Alessian Order and founded the Second Cyrodiilic Empire.;;;;;;;;;;;;;x
bloodline_rislav;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_rislav_desc;Rislav was a great Colovian hero who led an united army from Kvatch and Skingrad against the Alessian Order, winning a seemingly impossible victory.;;;;;;;;;;;;;x
bloodline_sul;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_sul_desc;Alandro Sul was the shield-companion of Nerevar and fought with the hero at the Battle of Red Mountain, where he became blind and went on to live with the Ashlanders.;;;;;;;;;;;;;x
bloodline_varen;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_varen_desc;Varen was a proud son of Chorrol who rose to become Emperor of Cyrodiil when he overthrew Leovic, the last of the Longhouse Emperors.;;;;;;;;;;;;;x
bloodline_tiber;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_tiber_desc;Of mythic origins, Tiber Septim was proclaimed Dragonborn, became the first Emperor of the Tamrielic Empire and ascended to godhood as the Ninth Divine.;;;;;;;;;;;;;x
bloodline_orgnum;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_orgnum_desc;Orgnum "the Wizard-King" ruled Pyandonea as a personified deity for millennia after [GetOrgnumHerHis] failed insurrection against [GetOrgnumHerHis] Aldmer overlords doomed [GetOrgnumHerHim] to [GetOrgnumHerHis] mist island.;;;;;;;;;;;;;x
bloodline_gardner;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_gardner_desc;A family of merchants, the Gardners are generally considered to be the "founding" dynasty of the Kingdom of Wayrest.;;;;;;;;;;;;;x
bloodline_tharn;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_tharn_desc;House Tharn is an ancient and noble family. They held estates in and around the Nibenay Basin since the early parts of the First Era and loyally served multiple Emperors.;;;;;;;;;;;;;x
bloodline_arlihamera;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_arlihamera_desc;Arlihamera, the daughter of an eminent Crown, was one of two wives to High King Ar-Aza1 of Hammerfell and a ruthless general, known to consort with assassins.;;;;;;;;;;;;;x
bloodline_phyllocid;Blood of Phyllocid;;;;;;;;;;;;;x
bloodline_phyllocid_desc;The Phyllocid, one of the noblest dynasties of Hammerfell, ruled as High Kings during the Second Era, guaranteeing their throne by marrying into rivaling political factions.;;;;;;;;;;;;;x
bloodline_ansei;Blood of Ansei [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_ansei_desc;The Ansei, or Swordsingers, have the ability to manifest a sword from their very soul, known as a Shehai, and have been prominently involved in most of Redguard's history.;;;;;;;;;;;;;x
bloodline_hallin;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_hallin_desc;An Ansei hero of the First Era that revived the teachings of Frandar Hunding to defeat a horde of giant goblins that poured into Hammerfell through a tear in space-time.;;;;;;;;;;;;;x
bloodline_leki;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_leki_desc;A skilled Ansei warrior betrayed by her Breton allies in a great war against Orsinium, she personally slayed King Joile of Daggerfall to enact revenge.;;;;;;;;;;;;;x
bloodline_daguer;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_daguer_desc;Thagore cemented Daggerfall's place as a major kingdom in High Rock after he led the defeat of the Army of Glenpoint. Since then, Daggerfall has been a bulwark against the Orsimer threat.;;;;;;;;;;;;;x
bloodline_keirgo;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_keirgo_desc;Ruler of a militarized Anequina, Keirgo co-founded Elsweyr when he married Eshita of Pellitine.;;;;;;;;;;;;;x
bloodline_eshita;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_eshita_desc;Ruler of Pelletine, Eshita co-founded Elsweyr when she married Keirgo of Anequina, uniting the two feuding crowns as a single clan.;;;;;;;;;;;;;x
bloodline_darloc;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_darloc_desc;King of Anequina in the First Era, Darloc conquered much of northern Elsweyr and northwestern Valenwood, funding the construction of several monasteries.;;;;;;;;;;;;;x
bloodline_keshu;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
bloodline_keshu_desc;Keshu was a celebrated hero from the Second Akaviri Invasion and the Three Banner War. She eventually founded a movement for the advancement of Saxhleel society.;;;;;;;;;;;;;x
bloodline_bramman;Blood of Red Bramman;;;;;;;;;;;;;x
bloodline_bramman_desc;Red Bramman was an infamous First Era brigadier based in Black Marsh, who gained notoriety due to his piracy against the Alessian Empire in Topal Bay.;;;;;;;;;;;;;x
bloodline_skjoralmor;Blood of [This.GetFirstNameWithNick];;;;;;;;;;;;;x
