INSULT_SUPREMACIST;supremacist;;;;;;;;;;;;;x
INSULT_RACIST;racist;;;;;;;;;;;;;x
INSULT_PREJUDICED;prejudiced;;;;;;;;;;;;;x
INSULT_PRETENTIOUS;pretentious;;;;;;;;;;;;;x
COMPL_CULTURED_ONE;cultured one;;;;;;;;;;;;;x
COMPL_EXALTED_ONE;exalted one;;;;;;;;;;;;;x
COMPL_VENERABLE;venerable;;;;;;;;;;;;;x
COMPL_DIGNIFIED;dignified;;;;;;;;;;;;;x
INSULT_LIZARD;lizard;;;;;;;;;;;;;x
INSULT_PURSE;purse;;;;;;;;;;;;;x
INSULT_SLIMY;slimy;;;;;;;;;;;;;x
INSULT_SCALY;scaly;;;;;;;;;;;;;x
COMPL_HONOURED_FRIEND;friend;;;;;;;;;;;;;x
COMPL_HONOURED_ONE;honoured-one;;;;;;;;;;;;;x
COMPL_VIBRANT;vibrant;;;;;;;;;;;;;x
COMPL_RADIANT;radiant;;;;;;;;;;;;;x
INSULT_SCUM;scum;;;;;;;;;;;;;x
INSULT_LEECH;leech;;;;;;;;;;;;;x
INSULT_IMPERIOUS;imperious;;;;;;;;;;;;;x
INSULT_PEREMPTORY;peremptory;;;;;;;;;;;;;x
COMPL_HEARTLAND_LORD;heartland lord;;;;;;;;;;;;;x
COMPL_HEARTLAND_LADY;heartland lady;;;;;;;;;;;;;x
COMPL_STATELY;stately;;;;;;;;;;;;;x
COMPL_LOVELY;lovely;;;;;;;;;;;;;x
INSULT_CANNIBAL;cannibal;;;;;;;;;;;;;x
INSULT_TREEHUGGER;tree-hugger;;;;;;;;;;;;;x
INSULT_WOLFISH;wolfish;;;;;;;;;;;;;x
INSULT_PREDATORY;predatory;;;;;;;;;;;;;x
COMPL_WARDEN;warden;;;;;;;;;;;;;x
COMPL_CARETAKER;caretaker;;;;;;;;;;;;;x
COMPL_RUSTIC;rustic;;;;;;;;;;;;;x
COMPL_SYLVAN;sylvan;;;;;;;;;;;;;x
INSULT_CUR;cur;;;;;;;;;;;;;x
INSULT_MONGREL;mongrel;;;;;;;;;;;;;x
INSULT_DETESTABLE;detestable;;;;;;;;;;;;;x
INSULT_WORTHLESS;worthless;;;;;;;;;;;;;x
COMPL_LORD_OF_HIGH_ROCK;lord of High Rock;;;;;;;;;;;;;x
COMPL_LADY_OF_HIGH_ROCK;lady of High Rock;;;;;;;;;;;;;x
COMPL_EXTRAORDINARY;extraordinary;;;;;;;;;;;;;x
COMPL_EXEMPLARY;exemplary;;;;;;;;;;;;;x
INSULT_CUTTHROAT;cutthroat;;;;;;;;;;;;;x
INSULT_BRIGAND;brigand;;;;;;;;;;;;;x
INSULT_MALEVOLENT;malevolent;;;;;;;;;;;;;x
INSULT_BLOODTHIRSTY;bloodthirsty;;;;;;;;;;;;;x
COMPL_NO_SHIRA;no shira;;;;;;;;;;;;;x
COMPL_NO_SHIRA;no shira;;;;;;;;;;;;;x
COMPL_STEADFAST;steadfast;;;;;;;;;;;;;x
COMPL_VALIANT;valiant;;;;;;;;;;;;;x
INSULT_DEFECTOR;defector;;;;;;;;;;;;;x
INSULT_TURNCOAT;turncoat;;;;;;;;;;;;;x
INSULT_RENEGADE;renegade;;;;;;;;;;;;;x
INSULT_REBELLIOUS;rebellious;;;;;;;;;;;;;x
COMPL_PARAGON;paragon;;;;;;;;;;;;;x
COMPL_EXEMPLAR;exemplar;;;;;;;;;;;;;x
COMPL_LAUDABLE;laudable;;;;;;;;;;;;;x
COMPL_COMMENDABLE;commendable;;;;;;;;;;;;;x
INSULT_DEMON;demon;;;;;;;;;;;;;x
INSULT_SUCCUBUS;succubus;;;;;;;;;;;;;x
INSULT_DEMONIC;demonic;;;;;;;;;;;;;x
INSULT_DIABOLIC;diabolic;;;;;;;;;;;;;x
COMPL_MASTER;master;;;;;;;;;;;;;x
COMPL_MISTRESS;mistress;;;;;;;;;;;;;x
COMPL_GRAND;grand;;;;;;;;;;;;;x
COMPL_MAJESTIC;majestic;;;;;;;;;;;;;x
INSULT_GREY_SKIN;grey-skin;;;;;;;;;;;;;x
INSULT_ASH_BREATHER;ash-breather;;;;;;;;;;;;;x
INSULT_CURSED;cursed;;;;;;;;;;;;;x
INSULT_TREACHEROUS;treacherous;;;;;;;;;;;;;x
COMPL_SERA;sera;;;;;;;;;;;;;x
COMPL_MUTHSERA;muthsera;;;;;;;;;;;;;x
COMPL_FAITHFUL;faithful;;;;;;;;;;;;;x
COMPL_PRAISEWORTHY;praiseworthy;;;;;;;;;;;;;x
INSULT_SLAVE;slave;;;;;;;;;;;;;x
INSULT_FIEND;fiend;;;;;;;;;;;;;x
INSULT_WRETCHED;wretched;;;;;;;;;;;;;x
INSULT_PITIFUL;pitiful;;;;;;;;;;;;;x
COMPL_NOBLE_ONE;noble one;;;;;;;;;;;;;x
COMPL_WINTER_ROSE;winter rose;;;;;;;;;;;;;x
COMPL_DISTINGUISHED;distinguished;;;;;;;;;;;;;x
COMPL_ILLUSTRIOUS;illustrious;;;;;;;;;;;;;x
INSULT_ORPHAN;orphan;;;;;;;;;;;;;x
INSULT_FOSSIL;fossil;;;;;;;;;;;;;x
INSULT_ENDANGERED;endangered;;;;;;;;;;;;;x
INSULT_GODLESS;godless;;;;;;;;;;;;;x
COMPL_ARTISAN;artisan;;;;;;;;;;;;;x
COMPL_TECHNOLOGIST;technologist;;;;;;;;;;;;;x
COMPL_TITANIC;titanic;;;;;;;;;;;;;x
COMPL_GLORIOUS;glorious;;;;;;;;;;;;;x
INSULT_DESPOT;despot;;;;;;;;;;;;;x
INSULT_MEGALOMANIAC;megalomaniac;;;;;;;;;;;;;x
INSULT_NARCISSISTIC;narcissistic;;;;;;;;;;;;;x
INSULT_POMPOUS;pompous;;;;;;;;;;;;;x
COMPL_COSMOPOLITAN;cosmopolitan;;;;;;;;;;;;;x
COMPL_DAUGHTER_OF_ALESSIA;daughter of Alessia;;;;;;;;;;;;;x
COMPL_AUGUST;august;;;;;;;;;;;;;x
COMPL_EMINENT;eminent;;;;;;;;;;;;;x
INSULT_HAIRBALL;hairball;;;;;;;;;;;;;x
INSULT_THROW_RUG;throw rug;;;;;;;;;;;;;x
INSULT_SUSPICIOUS;suspicious;;;;;;;;;;;;;x
INSULT_UNTRUSTWORTHY;untrustworthy;;;;;;;;;;;;;x
