magicka.1.d;I feel my power slowly coming back. I have regenerated parts of my magicka.;;;;;;;;;;;;;x
spellbook_open;Open Spellbook;;;;;;;;;;;;;x
spellbook_open_desc;Access your grimoire.;;;;;;;;;;;;;x
spellbook_close;Close Spellbook;;;;;;;;;;;;;x
spellbook_close_desc;Put away your grimoire.;;;;;;;;;;;;;x
spellbook_open_1;Open Spellbook;;;;;;;;;;;;;x
spellbook_open_1_desc;Access your grimoire.;;;;;;;;;;;;;x
spellbook_close_1;Close Spellbook;;;;;;;;;;;;;x
spellbook_close_1_desc;Put away your grimoire.;;;;;;;;;;;;;x
spellbook_open_2;Open Spellbook;;;;;;;;;;;;;x
spellbook_open_2_desc;Access your grimoire.;;;;;;;;;;;;;x
spellbook_close_2;Close Spellbook;;;;;;;;;;;;;x
spellbook_close_2_desc;Put away your grimoire.;;;;;;;;;;;;;x
magicka_counter;Magicka: [Root.magicka_current.GetValue]/[Root.magicka_max.GetValue];;;;;;;;;;;;;x
magicka_counter_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.\nA character can store up to 2 points of magicka per point of personal (not state) Learning.;;;;;;;;;;;;;x
magicka_0;Magicka: 0;;;;;;;;;;;;;x
magicka_0_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_1;Magicka: 1;;;;;;;;;;;;;x
magicka_1_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_2;Magicka: 2;;;;;;;;;;;;;x
magicka_2_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_3;Magicka: 3;;;;;;;;;;;;;x
magicka_3_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_4;Magicka: 4;;;;;;;;;;;;;x
magicka_4_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_5;Magicka: 5;;;;;;;;;;;;;x
magicka_5_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_6;Magicka: 6;;;;;;;;;;;;;x
magicka_6_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_7;Magicka: 7;;;;;;;;;;;;;x
magicka_7_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_8;Magicka: 8;;;;;;;;;;;;;x
magicka_8_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_9;Magicka: 9;;;;;;;;;;;;;x
magicka_9_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_10;Magicka: 10;;;;;;;;;;;;;x
magicka_10_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_11;Magicka: 11;;;;;;;;;;;;;x
magicka_11_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_12;Magicka: 12;;;;;;;;;;;;;x
magicka_12_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_13;Magicka: 13;;;;;;;;;;;;;x
magicka_13_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_14;Magicka: 14;;;;;;;;;;;;;x
magicka_14_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_15;Magicka: 15;;;;;;;;;;;;;x
magicka_15_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_16;Magicka: 16;;;;;;;;;;;;;x
magicka_16_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_17;Magicka: 17;;;;;;;;;;;;;x
magicka_17_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_18;Magicka: 18;;;;;;;;;;;;;x
magicka_18_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_19;Magicka: 19;;;;;;;;;;;;;x
magicka_19_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_20;Magicka: 20;;;;;;;;;;;;;x
magicka_20_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_21;Magicka: 21;;;;;;;;;;;;;x
magicka_21_desc;Magicka is raw magical energy, which can be accessed by many scholars on Mundus.  A character can store up to 2 points of magicka per point of personal (not state) Learning, with a maximum of 60 at Learning 30.  Expended magicka regenerates at 1 point per year, which increases by one for every 5 points of Learning, to a maximum of 10 Magicka a year at Learning 45.;;;;;;;;;;;;;x
magicka_22;Magicka: 22;;;;;;;;;;;;;x
